ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	SUBGROUP	CONCEPT_ID	COGID	ROOTID	ALIGNMENT
46047	Czech	mouse	myš	mɪʃ	m ɪ ʃ		Balto-Slavic	146_mouse	1495	17106	m ɪ ʃ - -
47177	Polish	mouse	mysz	mɨʂ	m ɨ ʂ		Balto-Slavic	146_mouse	1495	17106	m ɨ ʂ - -
48291	Ukrainian	mouse	миша	mɪʂɑ	m ɪ ʂ ɑ		Balto-Slavic	146_mouse	1495	17106	m ɪ ʂ - ɑ
49378	Belarusian	mouse	мыш	mɨʂ	m ɨ ʂ		Balto-Slavic	146_mouse	1495	17106	m ɨ ʂ - -
50457	Russian	mouse	мышь	mɨˑʃ	m ɨˑ ʃ		Balto-Slavic	146_mouse	1495	17106	m ɨˑ ʃ - -
51503	Lithuanian	mouse	pelė	pɛɫěː	p ɛ lˠ eː		Balto-Slavic	146_mouse	1496	17121	p ɛ lˠ eː
52811	Latvian	mouse	pele	pɛlɛ	p ɛ l ɛ		Balto-Slavic	146_mouse	1496	17121	p ɛ l ɛ
54083	Icelandic	mouse	mús	mus	m u s		Germanic	146_mouse	9618	17106	m u - - s
55250	Norwegian (Bokmål)	mouse	mus	mʉːs	m ʉː s		Germanic	146_mouse	9618	17106	m ʉː - - s
56382	Swedish	mouse	mus	mʉːs	m ʉː s		Germanic	146_mouse	9618	17106	m ʉː - - s
57532	Danish	mouse	mus	muːˀs	m uː ʔ s		Germanic	146_mouse	9618	17106	m uː ʔ - s
58614	German	mouse	Maus	maʊ̯s	m a ʊ s		Germanic	146_mouse	9618	17106	m a - ʊ s
59641	Dutch	mouse	muis	mœy̯s	m œ y s		Germanic	146_mouse	9618	17106	m œ - y s
60816	English	mouse	mouse	maʊs	m a ʊ s		Germanic	146_mouse	9618	17106	m a - ʊ s
61872	Irish	mouse	luch	l̪ˠʊx	l̪ˠ ʊ x		Celtic	146_mouse	6623	17118	l̪ˠ ʊ x
63123	Welsh	mouse	llygoden	ɬəɡɔdɛn	ɬ ə g ɔ d ɛ n		Celtic	146_mouse	6622	17107	ɬ ə g ɔ d ɛ n
64283	Breton	mouse	logodenn	lɔɡoːdɛ̃n	l ɔ g oː d ɛ̃ n		Celtic	146_mouse	6622	17107	l ɔ g oː d ɛ̃ n
65330	Latin	mouse	mus	muːs	m uː s		Italic	146_mouse	13384	17106	m uː s
66432	French	mouse	souris	suˈʁi	s u ʁ i		Italic	146_mouse	13386	17115	s u - ʁ - - i
67653	Catalan	mouse	ratolí	rət̪uɫi	r ə t̪ u lˠ i		Italic	146_mouse	13385	17109	r ə t̪ u lˠ i
68782	Spanish	mouse	ratón	ɾaton	ɾ a t o n		Italic	146_mouse	13385	17109	ɾ a t o n -
69998	Portuguese	mouse	rato	ˈʀatu	ʀ a t u		Italic	146_mouse	13385	17109	ʀ a t - - u
71244	Italian	mouse	topo	topo	t o p o		Italic	146_mouse	13387	17119	t o p o
71245	Italian	mouse	sorcio	sort͡ʃo	s o r tʃ o		Italic	146_mouse	13386	17115	s o - r - tʃ o
72507	Romanian	mouse	șoarece	ʃo̯aret͡ʃe	ʃ o a r e tʃ e		Italic	146_mouse	13386	17115	ʃ o a r e tʃ e
41112	Bulgarian	moustache	мустаци	mustat͡si	m u s t a ts i		Balto-Slavic	12_moustache	1501	17138	m u s t a ts i
42299	Croatian	moustache	brkovi	br̩̂kɔʋi	b r k ɔ ʋ i		Balto-Slavic	12_moustache	1499	17134	b r k ɔ ʋ i
43582	Slovene	moustache	bŕki	bə˨rki	b ə ² r k i		Balto-Slavic	12_moustache	1503	17153	b ə ² r k i
44690	Slovak	moustache	fúzy	fuːzi	f uː z i		Balto-Slavic	12_moustache	1498	17130	f uː z i -
45900	Czech	moustache	kníry	kɲiːrɪ	k ɲ iː r ɪ		Balto-Slavic	12_moustache	1500	17135	k ɲ iː r ɪ
47030	Polish	moustache	wąsy	vɔ̃sɨ	v ɔ̃ s ɨ		Balto-Slavic	12_moustache	1498	17130	v ɔ̃ s ɨ -
48153	Ukrainian	moustache	вуса	wusɑ	w u s ɑ		Balto-Slavic	12_moustache	1498	17130	w u s ɑ -
49236	Belarusian	moustache	вус	vus	v u s		Balto-Slavic	12_moustache	1498	17130	v u s - -
49237	Belarusian	moustache	вусы	vusɨ	v u s ɨ		Balto-Slavic	12_moustache	1498	17130	v u s ɨ -
50317	Russian	moustache	ус	uˑs	uˑ s		Balto-Slavic	12_moustache	1498	17130	- uˑ s - -
50318	Russian	moustache	усы	usɨˑ	u s ɨˑ		Balto-Slavic	12_moustache	1498	17130	- u s ɨˑ -
51354	Lithuanian	moustache	ūsai	ǔːsɐʲɪ̯ˑ	uː s ɐ j ɪˑ		Balto-Slavic	12_moustache	1502	17146	uː s ɐ j ɪˑ
52664	Latvian	moustache	ūsas	uːsɑs	uː s ɑ s		Balto-Slavic	12_moustache	1498	17130	- uː s ɑ s
53932	Icelandic	moustache	yfirskegg	ɪvɪr̥scɛɡk	ɪ v ɪ r̥ s c ɛ g k		Germanic	12_moustache	9620	17136	ɪ v ɪ r̥ s c ɛ g k
55104	Norwegian (Bokmål)	moustache	bart	baːrt	b aː r t		Germanic	12_moustache	9623	17147	b aː r t
56225	Swedish	moustache	mustasch	mɵsːtaɧ	m ɵ sː t a ɧ		Germanic	12_moustache	9621	17138	m ɵ sː t a ɧ
57394	Danish	moustache	overskæg	ˈɔwɐsɡɛːˀɡ	ɔ w ɐ s g ɛː ʔ g		Germanic	12_moustache	9620	17136	ɔ w ɐ - s g ɛː ʔ g
58480	German	moustache	Schnurrbart	ʃnʊɐ̯baɐ̯t	ʃ n ʊ ɐ b a ɐ t		Germanic	12_moustache	9622	17140	ʃ n ʊ ɐ b a ɐ t
59497	Dutch	moustache	snor	snɔr	s n ɔ r		Germanic	12_moustache	9619	17135	s n ɔ r
60679	English	moustache	moustache	məˈstɑːʃ	m ə s t ɑː ʃ		Germanic	12_moustache	9621	17138	m ə s t ɑː ʃ
61703	Irish	moustache	croiméal	kɾˠɔmʲeːl̪ˠ	k ɾˠ ɔ mʲ eː l̪ˠ		Celtic	12_moustache	6626	17142	k ɾˠ ɔ mʲ eː l̪ˠ
62975	Welsh	moustache	mwstas	mʊstas	m ʊ s t a s		Celtic	12_moustache	6625	17138	m ʊ s t a s
64148	Breton	moustache	mourenn	muːʀɛ̃n	m uː ʀ ɛ̃ n		Celtic	12_moustache	6624	17131	m uː ʀ ɛ̃ n
65183	Latin	moustache	barba labri superioris	barba_ɫabriː_sʊpɛrɪoːrɪs	b a r b a + lˠ a b r iː + s ʊ p ɛ r ɪ oː r ɪ s		Italic	12_moustache	13391	17144	b a r b a + lˠ a b r iː + s ʊ p ɛ r ɪ oː r ɪ s
66279	French	moustache	moustache	musˈtaʃ	m u s t a ʃ		Italic	12_moustache	13389	17138	m u s t a ʃ -
67502	Catalan	moustache	bigoti	biɣɔt̪i	b i ɣ ɔ t̪ i		Italic	12_moustache	13388	17133	b i ɣ ɔ t̪ i
68635	Spanish	moustache	bigote	biɣote	b i ɣ o t e		Italic	12_moustache	13388	17133	b i ɣ o t e
69846	Portuguese	moustache	bigode	biɣoðe	b i ɣ o ð e		Italic	12_moustache	13388	17133	b i ɣ o ð e
71091	Italian	moustache	baffi	bafːi	b a fː i		Italic	12_moustache	13390	17143	b a fː i
71092	Italian	moustache	mustacchi	mustakːi	m u s t a kː i		Italic	12_moustache	13389	17138	m u s t a kː i
72348	Romanian	moustache	mustață	mustat͡sə	m u s t a ts ə		Italic	12_moustache	13389	17138	m u s t a ts ə
41102	Bulgarian	mouth	уста	usta	u s t a		Balto-Slavic	4_mouth	1505	17156	- - u s t a
42291	Croatian	mouth	usta	ǔːsta	uː s t a		Balto-Slavic	4_mouth	1505	17156	- - uː s t a
43574	Slovene	mouth	ústa	u˨ːsta	uː ² s t a		Balto-Slavic	4_mouth	1505	17156	uː ² - s t a
44681	Slovak	mouth	ústa	uːsta	uː s t a		Balto-Slavic	4_mouth	1505	17156	- - uː s t a
45891	Czech	mouth	pusa	pusa	p u s a		Balto-Slavic	4_mouth	1506	17157	p u s a
47021	Polish	mouth	usta	usta	u s t a		Balto-Slavic	4_mouth	1505	17156	- - u s t a
48145	Ukrainian	mouth	рот	rɔt	r ɔ t		Balto-Slavic	4_mouth	1504	17154	r ɔ t
49227	Belarusian	mouth	рот	rɔt	r ɔ t		Balto-Slavic	4_mouth	1504	17154	r ɔ t
50308	Russian	mouth	рот	rɔˑt	r ɔˑ t		Balto-Slavic	4_mouth	1504	17154	r ɔˑ t
51345	Lithuanian	mouth	burna	bʊrnɑ̂	b ʊ r n ɑ		Balto-Slavic	4_mouth	1509	17170	b ʊ r n ɑ
52655	Latvian	mouth	mute	mutːɛ	m u tː ɛ		Balto-Slavic	4_mouth	1507	17169	m u tː ɛ
53923	Icelandic	mouth	munnur	mʏnːʏr̥	m ʏ nː ʏ r̥		Germanic	4_mouth	9624	17160	m ʏ nː ʏ r̥
55095	Norwegian (Bokmål)	mouth	munn	mʉn	m ʉ n		Germanic	4_mouth	9624	17160	m ʉ n - -
56216	Swedish	mouth	mun	mɵn	m ɵ n		Germanic	4_mouth	9624	17160	m ɵ n - -
57386	Danish	mouth	mund	monˀ	m o nˀ		Germanic	4_mouth	9624	17160	m o nˀ - -
58472	German	mouth	Mund	mʊnt	m ʊ n t		Germanic	4_mouth	9624	17160	m ʊ n - t
59488	Dutch	mouth	mond	mɔnt	m ɔ n t		Germanic	4_mouth	9624	17160	m ɔ n - t
60671	English	mouth	mouth	maʊθ	m a ʊ θ		Germanic	4_mouth	9625	17162	m a ʊ θ
61692	Irish	mouth	béal	bʲeːl̪ˠ	bʲ eː l̪ˠ		Celtic	4_mouth	6628	17166	bʲ eː l̪ˠ
62967	Welsh	mouth	ceg	kɛɡ	k ɛ g		Celtic	4_mouth	6630	17181	k ɛ g
64140	Breton	mouth	genoù	ɡẽːnu	g ẽː n u		Celtic	4_mouth	6627	17155	g ẽː n u
65175	Latin	mouth	os	oːs	oː s		Italic	4_mouth	13395	17168	oː s
66270	French	mouth	bouche	buʃ	b u ʃ		Italic	4_mouth	13393	17157	b u ʃ -
67494	Catalan	mouth	boca	bɔkə	b ɔ k ə		Italic	4_mouth	13393	17157	b ɔ k ə
68627	Spanish	mouth	boca	boka	b o k a		Italic	4_mouth	13393	17157	b o k a
69837	Portuguese	mouth	boca	ˈbokɐ	b o k ɐ		Italic	4_mouth	13393	17157	b o k ɐ
71082	Italian	mouth	bocca	bokːa	b o kː a		Italic	4_mouth	13393	17157	b o kː a
72338	Romanian	mouth	gură	ɡurə	g u r ə		Italic	4_mouth	13392	17155	g u r ə
41985	Bulgarian	move	движа се	dviʒa_sɛ	d v i ʒ a + s ɛ		Balto-Slavic	752_move	1511	17184	d v i ʒ a + s ɛ
41986	Bulgarian	move	мърдам се	mɤrdam_sɛ	m ɤ r d a m + s ɛ		Balto-Slavic	752_move	1521	17212	m ɤ r d a m + s ɛ
42030	Bulgarian	move	трогна	trɔɡna	t r ɔ g n a		Balto-Slavic	792_move	1526	17238	t r ɔ g n - - a
43247	Croatian	move	gibati se	ɡǐːbati_sɛ	g iː b a t i + s ɛ		Balto-Slavic	752_move	1512	17186	g - iː b a t i + s ɛ
43248	Croatian	move	kretati se	krɛ̌ːtati_sɛ	k r ɛː t a t i + s ɛ		Balto-Slavic	752_move	1512	17186	k r ɛː t a t i + s ɛ
43296	Croatian	move	taknuti	tǎknuti	t a k n u t i		Balto-Slavic	792_move	1526	17238	t - a k n u t i
44396	Slovene	move	zganíti se	zɡani˨ːti_sɛ	z g a n iː ² t i + s ɛ		Balto-Slavic	752_move	1518	17205	z g a n iː ² t i + s ɛ
44439	Slovene	move	ganíti	ɡani˨ːti	g a n iː ² t i		Balto-Slavic	792_move	1518	17205	- g a n iː ² t i - - -
45567	Slovak	move	pohybovať sa	pɔɦibɔvac_sa	p ɔ ɦ i b ɔ v a c + s a		Balto-Slavic	752_move	1513	17187	p ɔ ɦ i b ɔ v a c + s a
45617	Slovak	move	dojať	dɔjac	d ɔ j a c		Balto-Slavic	792_move	1525	17232	d ɔ j a c
46728	Czech	move	pohnout se	poɦnoʊ̯t_sɛ	p o ɦ n o ʊ t + s ɛ		Balto-Slavic	752_move	1513	17187	p o ɦ - n o - ʊ t + s ɛ
46771	Czech	move	dojmout	dojmoʊ̯t	d o j m o ʊ t		Balto-Slavic	792_move	1522	17215	d o j m o ʊ t
47851	Polish	move	poruszać się	pɔɾuʂat͡ɕ_ɕɛ̃	p ɔ ɾ u ʂ a tɕ + ɕ ɛ̃		Balto-Slavic	752_move	1516	17200	p ɔ - ɾ u ʂ a tɕ + ɕ ɛ̃
47896	Polish	move	wzruszyć	vzɾuʂɨt͡ɕ	v z ɾ u ʂ ɨ tɕ		Balto-Slavic	792_move	1516	17200	v - z ɾ u ʂ ɨ tɕ - - -
48945	Ukrainian	move	рухатися	ruxɑtɪsʲɑ	r u x ɑ t ɪ sʲ ɑ		Balto-Slavic	752_move	1510	17182	r u x ɑ t ɪ sʲ ɑ
48990	Ukrainian	move	розчулити	rɔzʈ͡ʂulɪtɪ	r ɔ z ʈʂ u l ɪ t ɪ		Balto-Slavic	792_move	1520	17210	r ɔ z ʈʂ - u l ɪ t ɪ
50029	Belarusian	move	рухацца	ruxatt͡sa	r u x a t ts a		Balto-Slavic	752_move	1510	17182	r u x a t - ts a
50071	Belarusian	move	расчуліць	rasʈ͡ʂulit͡sʲ	r a s ʈʂ u l i tsʲ		Balto-Slavic	792_move	1520	17210	r a s ʈʂ - u l i tsʲ -
51073	Russian	move	двигаться	dvʲiˑɡətʲsʲɪ	d vʲ iˑ g ə tʲ sʲ ɪ		Balto-Slavic	752_move	1517	17203	d vʲ iˑ g ə tʲ sʲ ɪ
51113	Russian	move	растрогать	rɐstrɔˑɡətʲ	r ɐ s t r ɔˑ g ə tʲ		Balto-Slavic	792_move	1520	17210	r ɐ s t r ɔˑ g ə tʲ -
52257	Lithuanian	move	judėti	jʊdêːtʲɪ	j ʊ d eː tʲ ɪ		Balto-Slavic	752_move	1515	17198	- - - - j ʊ - d eː - tʲ ɪ
52258	Lithuanian	move	pasijudinti	pɐsʲɪjʊ̂dʲɪntʲɪ	p ɐ sʲ ɪ j ʊ dʲ ɪ n tʲ ɪ		Balto-Slavic	752_move	1515	17198	p ɐ sʲ ɪ j ʊ - dʲ ɪ n tʲ ɪ
52314	Lithuanian	move	jaudinti	jâˑʊ̯dʲɪntʲɪ	j aˑ ʊ dʲ ɪ n tʲ ɪ		Balto-Slavic	792_move	1515	17198	- - - - j aˑ ʊ dʲ ɪ n tʲ ɪ
52315	Lithuanian	move	graudinti	ɡrɒʊ̯ˑdʲɪ̂ntʲɪ	g r ɒ ʊˑ dʲ ɪ n tʲ ɪ		Balto-Slavic	792_move	1515	17198	- - g - r ɒ ʊˑ dʲ ɪ n tʲ ɪ
53542	Latvian	move	virzīties	virziːtiɛ̯s	v i r z iː t i ɛ s		Balto-Slavic	752_move	1514	17197	v i r z iː t i ɛ s
53597	Latvian	move	aizgrābt	ai̯zɡrɑːpt	a i z g r ɑː p t		Balto-Slavic	792_move	1524	17225	a i z g r ɑː p t
54777	Icelandic	move	bifast	pɪvɑstʰ	p ɪ v ɑ s tʰ		Germanic	752_move	9629	17193	p ɪ v ɑ s tʰ
54825	Icelandic	move	snerta	snɛr̥tɑ	s n ɛ r̥ t ɑ		Germanic	792_move	9631	17221	s n ɛ r̥ t ɑ
55909	Norwegian (Bokmål)	move	bevege seg	bəˈveːɡə_sæj	b ə v eː g ə + s æ j		Germanic	752_move	9626	17188	b ə v eː g - ə + s æ - j
55954	Norwegian (Bokmål)	move	røre	ˈrøːrə	r øː r ə		Germanic	792_move	9630	17207	r øː r ə - - - - -
57060	Swedish	move	röra sig	rœːra_siːɡ	r œː r a + s iː g		Germanic	752_move	9630	17207	r œː r a - + s iː g
57103	Swedish	move	röra	rœːra	r œː r a		Germanic	792_move	9630	17207	r œː r a - - - - -
58174	Danish	move	bevæge sig	beˈvɛːˀjə_sɑi̯	b e v ɛː ʔ j ə + s ɑ i		Germanic	752_move	9626	17188	b e v ɛː ʔ j ə + s ɑ i -
58218	Danish	move	røre	ˈʀøːʀə	ʀ øː ʀ ə		Germanic	792_move	9630	17207	ʀ øː ʀ ə - - - - -
59220	German	move	sich bewegen	zɪç_beːveːɡən	z ɪ ç + b eː v eː g ə n		Germanic	752_move	9627	17189	z ɪ ç + b eː v eː g ə n
59260	German	move	rühren	ʁyːʁən	ʁ yː ʁ ə n		Germanic	792_move	9630	17207	ʁ yː ʁ ə n - - - -
60357	Dutch	move	zich bewegen	zɪx_bɛʋeːɣə	z ɪ x + b ɛ ʋ eː ɣ ə		Germanic	752_move	9627	17189	z ɪ x + b ɛ ʋ eː ɣ ə -
60406	Dutch	move	roeren	ruːrə	r uː r ə		Germanic	792_move	9630	17207	r uː r ə - - - - -
61423	English	move	move	muːv	m uː v		Germanic	752_move	9628	17190	m uː v
61464	English	move	move	muːv	m uː v		Germanic	792_move	9628	17190	m uː v
62637	Irish	move	bog	bˠɔɡ	bˠ ɔ g		Celtic	752_move	6632	17194	bˠ ɔ g
62638	Irish	move	gluais	ɡl̪ˠʊəʃ	g l̪ˠ ʊ ə ʃ		Celtic	752_move	6635	17222	g l̪ˠ ʊ ə ʃ
62684	Irish	move	téigh i bhfeidhm ar	tʲeːɟ_ɪ_vʲaɪmʲ_ɛɾʲ	tʲ eː ɟ + ɪ + vʲ a ɪ mʲ + ɛ ɾʲ		Celtic	792_move	6637	17242	tʲ eː ɟ + ɪ + vʲ a ɪ mʲ + ɛ ɾʲ
63842	Welsh	move	symud	səmɪd	s ə m ɪ d		Celtic	752_move	6633	17209	s ə m ɪ d
63889	Welsh	move	cynhyrfu	kən̥ərvɪ	k ə n̥ ə r v ɪ		Celtic	792_move	6636	17237	k ə n̥ ə r v ɪ
64910	Breton	move	bouljal	bulʒal	b u l ʒ a l		Celtic	752_move	6631	17183	b u l ʒ a l
64952	Breton	move	tenerañ	tɛ̃neːʀã	t ɛ̃ n eː ʀ ã		Celtic	792_move	6634	17211	t ɛ̃ n eː ʀ ã
65976	Latin	move	se movere	seː_mɔweːrɛ	s eː + m ɔ w eː r ɛ		Italic	752_move	13400	17196	s eː + m ɔ w eː r ɛ
66023	Latin	move	commovere	kɔmːɔweːrɛ	k ɔ mː ɔ w eː r ɛ		Italic	792_move	13405	17213	k ɔ - mː - ɔ w eː r ɛ
67176	French	move	bouger	buˈʒe	b u ʒ e		Italic	752_move	13396	17183	b u ʒ e
67221	French	move	toucher	tuˈʃe	t u ʃ e		Italic	792_move	13397	17184	t u ʃ e
67222	French	move	attendrir	atɑ̃ˈdʁiːʁ	a t ɑ̃ d ʁ iː ʁ		Italic	792_move	13399	17195	a t ɑ̃ d - ʁ - iː ʁ
68324	Catalan	move	moure's	muwɾəˈs	m u w ɾ ə s		Italic	752_move	13398	17185	m u w ɾ ə s
68367	Catalan	move	commoure	kumːɔwɾə	k u mː ɔ w ɾ ə		Italic	792_move	13405	17213	k u - mː - ɔ w - ɾ ə
68368	Catalan	move	emocionar	əmusiuna	ə m u s i u n a		Italic	792_move	13407	17239	ə m u s i u n a
69499	Spanish	move	moverse	moβeɾse	m o β e ɾ s e		Italic	752_move	13402	17201	m o β e ɾ s e
69550	Spanish	move	conmover	konmoβeɾ	k o n m o β e ɾ		Italic	792_move	13405	17213	k o n m - o β e ɾ -
70739	Portuguese	move	mover-se	muˈversə	m u v e r s ə		Italic	752_move	13402	17201	m u v e r s ə
70793	Portuguese	move	comover	komover	k o m o v e r		Italic	792_move	13405	17213	k o - m - o v e r -
71998	Italian	move	agitarsi	ad͡ʒitarzi	a dʒ i t a r z i		Italic	752_move	13399	17195	a dʒ i t a r z i -
72047	Italian	move	commuòvere	komːuɔvere	k o mː u ɔ v e r e		Italic	792_move	13405	17213	k o - mː u ɔ v e r e
73288	Romanian	move	se mișca	se_miʃka	s e + m i ʃ k a		Italic	752_move	13403	17202	s e + m i ʃ k a
73334	Romanian	move	mișca	miʃka	m i ʃ k a		Italic	792_move	13403	17202	- - - m i ʃ k a
73335	Romanian	move	înduioșa	ɨndujoʃa	ɨ n d u j o ʃ a		Italic	792_move	13406	17232	ɨ n d u j o ʃ a
41507	Bulgarian	mush	каша	kaʃa	k a ʃ a		Balto-Slavic	352_mush	1527	17243	k a ʃ a
42728	Croatian	mush	kaša	kâʃa	k a ʃ a		Balto-Slavic	352_mush	1527	17243	k a ʃ a
43964	Slovene	mush	káša	ka˨ːʃa	k aː ² ʃ a		Balto-Slavic	352_mush	1529	17266	k aː ² ʃ a
45093	Slovak	mush	kaša	kaʃa	k a ʃ a		Balto-Slavic	352_mush	1527	17243	k a ʃ a
46284	Czech	mush	kaše	kaʃɛ	k a ʃ ɛ		Balto-Slavic	352_mush	1527	17243	k a ʃ ɛ
47410	Polish	mush	kasza	kaʂa	k a ʂ a		Balto-Slavic	352_mush	1527	17243	k a ʂ a
48512	Ukrainian	mush	каша	kɑʂɑ	k ɑ ʂ ɑ		Balto-Slavic	352_mush	1527	17243	k ɑ ʂ ɑ
49600	Belarusian	mush	каша	kaʂa	k a ʂ a		Balto-Slavic	352_mush	1527	17243	k a ʂ a
50665	Russian	mush	каша	kaˑʃə	k aˑ ʃ ə		Balto-Slavic	352_mush	1527	17243	k aˑ ʃ ə
51759	Lithuanian	mush	košė	kǒːʃeː	k oː ʃ eː		Balto-Slavic	352_mush	1527	17243	k oː ʃ eː
53057	Latvian	mush	putra	pudrɑ	p u d r ɑ		Balto-Slavic	352_mush	1528	17253	p u d r ɑ
53058	Latvian	mush	biezenis	biɛ̯zɛnis	b i ɛ z ɛ n i s		Balto-Slavic	352_mush	1530	17274	b i ɛ z ɛ n i s
54318	Icelandic	mush	grautur	krœytʏr̥	k r œ y t ʏ r̥		Germanic	352_mush	9634	17249	k r œ - y t ʏ r̥
55478	Norwegian (Bokmål)	mush	grøt	ɡrøːt	g r øː t		Germanic	352_mush	9634	17249	g r øː - - t - -
56612	Swedish	mush	gröt	ɡrøːt	g r øː t		Germanic	352_mush	9634	17249	g r øː - - t - -
57748	Danish	mush	grød	ɡʀøːˀð	g ʀ øː ʔ ð		Germanic	352_mush	9634	17249	g ʀ øː ʔ - ð - -
58820	German	mush	Brei	bʁaɪ̯	b ʁ a ɪ		Germanic	352_mush	9638	17253	b ʁ a ɪ
59882	Dutch	mush	pap	pɑp	p ɑ p		Germanic	352_mush	9636	17250	p ɑ p
59883	Dutch	mush	brij	brɛi̯	b r ɛ i		Germanic	352_mush	9638	17253	b r ɛ i
61022	English	mush	mush	mʌʃ	m ʌ ʃ		Germanic	352_mush	9637	17251	m ʌ ʃ
62121	Irish	mush	brúitín	bˠɾˠuːtʲiːnʲ	bˠ ɾˠ uː tʲ iː nʲ		Celtic	352_mush	6639	17255	bˠ ɾˠ uː tʲ iː nʲ
63364	Welsh	mush	uwd	ɪ͡ʊd	ɪʊ d		Celtic	352_mush	6638	17244	- ɪʊ d
64490	Breton	mush	yod	joːt	j oː t		Celtic	352_mush	6638	17244	j oː t
65554	Latin	mush	puls	pʊɫs	p ʊ lˠ s		Italic	352_mush	13411	17257	p ʊ lˠ s
66685	French	mush	purée	pyˈʁe	p y ʁ e		Italic	352_mush	13410	17253	p y ʁ e -
66686	French	mush	bouillie	buˈji	b u j i		Italic	352_mush	13413	17272	b u j i
67896	Catalan	mush	puré	puɾe	p u ɾ e		Italic	352_mush	13410	17253	p u ɾ e -
69029	Spanish	mush	puré	puɾe	p u ɾ e		Italic	352_mush	13410	17253	p u ɾ e -
69030	Spanish	mush	papilla	papiʝa	p a p i ʝ a		Italic	352_mush	13409	17250	p a p i ʝ a
70265	Portuguese	mush	puré	pure	p u r e		Italic	352_mush	13410	17253	p u r e -
71504	Italian	mush	purè	purɛ	p u r ɛ		Italic	352_mush	13410	17253	p u r ɛ -
71505	Italian	mush	pappa	papːa	p a pː a		Italic	352_mush	13409	17250	p a pː - - a
72776	Romanian	mush	pireu	pirew	p i r e w		Italic	352_mush	13410	17253	p i r e w
41292	Bulgarian	mushroom	гъба	ɡɤba	g ɤ b a		Balto-Slavic	173_mushroom	1532	17277	g - ɤ b a -
42493	Croatian	mushroom	pečurka	pɛ̌t͡ʃuːrka	p ɛ tʃ uː r k a		Balto-Slavic	173_mushroom	1533	17279	p ɛ tʃ uː r k a
43758	Slovene	mushroom	góba	ɡɔ˨ːba	g ɔː ² b a		Balto-Slavic	173_mushroom	1537	17298	g ɔː ² b a
44865	Slovak	mushroom	hríb	ɦriːp	ɦ r iː p		Balto-Slavic	173_mushroom	1531	17275	ɦ r iː p
46076	Czech	mushroom	houba	ɦoʊ̯ba	ɦ o ʊ b a		Balto-Slavic	173_mushroom	1534	17280	ɦ o ʊ b a
47205	Polish	mushroom	grzyb	ɡʐɨp	g ʐ ɨ p		Balto-Slavic	173_mushroom	1536	17292	g ʐ ɨ p
48318	Ukrainian	mushroom	гриб	ɦrɪb	ɦ r ɪ b		Balto-Slavic	173_mushroom	1531	17275	ɦ r ɪ b
49407	Belarusian	mushroom	грыб	ɣrɨb	ɣ r ɨ b		Balto-Slavic	173_mushroom	1531	17275	ɣ r ɨ b
50484	Russian	mushroom	гриб	ɡrʲiˑp	g rʲ iˑ p		Balto-Slavic	173_mushroom	1531	17275	g rʲ iˑ p
51531	Lithuanian	mushroom	grybas	ɡrǐːbɐs	g r iː b ɐ s		Balto-Slavic	173_mushroom	1532	17277	g r iː b ɐ s
52838	Latvian	mushroom	sēne	seːnɛ	s eː n ɛ		Balto-Slavic	173_mushroom	1535	17284	s eː n ɛ
54111	Icelandic	mushroom	sveppur	svɛhpʏr̥	s v ɛ h p ʏ r̥		Germanic	173_mushroom	9641	17281	s v ɛ h p ʏ r̥
55280	Norwegian (Bokmål)	mushroom	sopp	sɔp	s ɔ p		Germanic	173_mushroom	9645	17292	s ɔ p
56409	Swedish	mushroom	svamp	svamːp	s v a mː p		Germanic	173_mushroom	9641	17281	s v a mː p - -
57559	Danish	mushroom	svamp	svɑmˀb	s v ɑ mˀ b		Germanic	173_mushroom	9641	17281	s v ɑ mˀ b - -
58641	German	mushroom	Pilz	pɪlt͡s	p ɪ l ts		Germanic	173_mushroom	9644	17285	p ɪ l ts
59669	Dutch	mushroom	paddestoel	pɑdɛstuːl	p ɑ d ɛ s t uː l		Germanic	173_mushroom	9642	17282	p ɑ d ɛ s t uː l
60843	English	mushroom	mushroom	ˈmʌʃɹʊm	m ʌ ʃ ɹ ʊ m		Germanic	173_mushroom	9643	17283	m ʌ ʃ ɹ ʊ m
61902	Irish	mushroom	beacán	bʲakaːn̪ˠ	bʲ a k aː n̪ˠ		Celtic	173_mushroom	6642	17287	bʲ a k aː n̪ˠ
61903	Irish	mushroom	muisiriún	mˠɪʃəɾʲuːn̪ˠ	mˠ ɪ ʃ ə ɾʲ uː n̪ˠ		Celtic	173_mushroom	6641	17283	mˠ ɪ ʃ ə ɾʲ uː n̪ˠ
63155	Welsh	mushroom	madarch	madarχ	m a d a r χ		Celtic	173_mushroom	6644	17302	m a d a r χ
64310	Breton	mushroom	kabell-touseg	kabɛltusɛk	k a b ɛ l t u s ɛ k		Celtic	173_mushroom	6640	17276	k a b ɛ l t u s ɛ k
65359	Latin	mushroom	fungus	fʊŋɡʷs	f ʊ ŋ gʷ s		Italic	173_mushroom	13417	17288	f ʊ ŋ gʷ - s
66460	French	mushroom	champignon	ʃɑ̃piˈɲɔ̃	ʃ ɑ̃ p i ɲ ɔ̃		Italic	173_mushroom	13415	17284	ʃ ɑ̃ p i ɲ ɔ̃
